Timestamp,Target_Deg,Actual_Pos,Current_A,Voltage_V
8.3092,-17.4701,-43.7700,0.0400,-31.7500
8.3542,-17.1878,-45.1800,0.0100,-31.7200
8.3644,-17.1218,-45.5300,0.2900,-31.7300
8.3746,-17.0552,-45.8800,0.0800,-32.0700
8.3849,-16.9877,-46.2300,-0.2900,-32.0100
8.3951,-16.9192,-46.5800,-0.1300,-31.8000
8.4054,-16.8503,-46.9300,0.0600,-31.6700
8.4477,-16.5576,-48.3300,0.0500,-31.7100
8.4580,-16.4851,-48.6800,0.1200,-31.9400
8.4681,-16.4128,-49.0300,-0.1600,-32.0200
8.4782,-16.3397,-49.3800,-0.2800,-31.9000
8.4883,-16.2661,-49.7300,-0.0600,-31.7100
8.4985,-16.1912,-50.4300,0.0100,-31.9900
8.5091,-16.1131,-50.7800,-0.1500,-31.9100
8.5551,-15.7638,-52.1800,0.0100,-31.9400
8.5654,-15.6840,-52.5400,-0.1500,-31.7900
8.5756,-15.6037,-52.8900,0.0700,-31.7500
8.5857,-15.5238,-53.2400,0.0500,-31.9100
8.5959,-15.4430,-53.5900,-0.0100,-31.9100
8.6062,-15.3602,-53.9400,0.0300,-31.8600
8.6548,-14.9619,-55.6900,0.0100,-31.7600
8.6651,-14.8761,-56.0400,-0.0600,-31.8900
8.6753,-14.7899,-56.3900,0.0100,-31.8700
8.6855,-14.7032,-56.7400,-0.0900,-31.9100
8.6957,-14.6164,-57.0900,0.0300,-31.7900
8.7058,-14.5291,-57.4400,-0.1200,-31.9300
8.7505,-14.1380,-59.1900,-0.1800,-31.8600
8.7607,-14.0464,-59.5400,0.0000,-31.9000
8.7711,-13.9536,-59.8900,-0.1200,-31.8800
8.7812,-13.8621,-60.2400,-0.1200,-31.9600
8.7914,-13.7693,-60.5900,-0.0700,-31.8500
8.8017,-13.6758,-60.9400,0.0600,-31.8400
8.8493,-13.2327,-62.6900,0.0800,-31.8600
8.8597,-13.1348,-63.0400,0.3700,-31.9700
8.8698,-13.0383,-63.3900,-0.1100,-31.9400
8.8801,-12.9404,-63.7400,0.1300,-31.8100
8.8903,-12.8422,-64.1000,0.3600,-31.8800
8.9005,-12.7439,-64.4500,0.4800,-31.9500
8.9469,-12.2887,-65.8500,0.4200,-32.0000
8.9572,-12.1870,-66.2000,-0.9700,-32.1200
8.9673,-12.0858,-66.5500,-0.2100,-31.8800
8.9775,-11.9834,-66.9000,0.1400,-31.8700
8.9878,-11.8795,-67.2600,0.3100,-31.9500
8.9980,-11.7758,-67.6100,-1.0100,-32.2000
9.0082,-11.6723,-67.9600,-0.6400,-31.9900
9.0520,-11.2206,-69.7200,0.2100,-31.9000
9.0624,-11.1124,-70.0700,0.4100,-31.9100
9.0726,-11.0051,-70.4200,0.9000,-32.1600
9.0829,-10.8974,-70.7800,-0.6800,-32.1700
9.0932,-10.7890,-71.1200,-0.0300,-31.9100
9.1034,-10.6808,-71.4800,0.4200,-31.8800
9.1443,-10.2427,-72.8800,0.1300,-31.8300
9.1545,-10.1323,-73.2400,0.5300,-31.9900
9.1646,-10.0223,-73.5900,-0.5400,-32.3100
9.1748,-9.9118,-73.9400,-0.7200,-32.1100
9.1849,-9.8009,-74.2900,-0.0300,-31.9100
9.1951,-9.6889,-74.6500,0.2100,-31.8900
9.2052,-9.5774,-75.0000,0.1300,-32.2800
9.2465,-9.1195,-76.4100,0.9300,-32.1000
9.2567,-9.0047,-76.7600,-0.5300,-32.2000
9.2668,-8.8908,-77.1100,-0.1500,-31.9500
9.2770,-8.7765,-77.4600,0.0200,-31.7500
9.2871,-8.6616,-77.8100,0.7700,-31.9400
9.2973,-8.5468,-78.1700,-0.0300,-32.1800
9.3075,-8.4302,-78.5200,-0.2100,-31.9800
9.3474,-7.9727,-79.8200,0.7100,-26.4900
9.3577,-7.8543,-80.0900,1.5500,-24.5000
9.3678,-7.7372,-80.3100,15.4000,-20.8200
9.3779,-7.6198,-80.4300,5.7200,-12.4600
9.3881,-7.5017,-80.4700,9.6400,-5.1400
9.3984,-7.3817,-80.3900,3.3900,4.4600
9.4085,-7.2629,-80.0500,3.9600,16.8600
9.4483,-6.7946,-79.2300,0.0500,25.6600
9.4586,-6.6735,-78.6600,3.9200,26.0900
9.4688,-6.5520,-78.3300,1.1000,29.4700
9.4789,-6.4314,-77.9900,0.4700,31.1000
9.4891,-6.3103,-77.6400,0.1100,31.4400
9.4993,-6.1890,-77.2900,-0.2100,31.5900
9.5094,-6.0675,-76.9400,-0.1200,31.9600
9.5494,-5.5876,-75.5400,-0.1800,31.9900
9.5596,-5.4639,-75.1900,0.0500,32.0600
9.5698,-5.3409,-74.8400,0.3100,31.8700
9.5800,-5.2172,-74.4900,0.0100,31.6000
9.5902,-5.0924,-74.1400,-0.0900,31.9200
9.6004,-4.9688,-73.7800,0.1200,32.1100
9.6391,-4.4965,-72.3800,0.0000,32.0500
9.6494,-4.3705,-72.0300,0.2600,32.0100
9.6596,-4.2448,-71.6900,0.0800,31.6900
9.6698,-4.1194,-71.3300,0.0700,31.7700
9.6800,-3.9946,-70.9800,-0.0200,32.0300
9.6901,-3.8696,-70.6300,0.2200,32.0300
9.7003,-3.7441,-70.2800,0.1900,31.7800
9.7403,-3.2489,-68.8800,0.1800,31.8400
9.7506,-3.1218,-68.5300,0.1200,31.6600
9.7609,-2.9939,-68.1800,-0.0200,31.9100
9.7710,-2.8672,-67.8300,0.0000,32.0100
9.7813,-2.7393,-67.4800,0.1100,31.9100
9.7914,-2.6133,-67.1300,0.1000,31.6600
9.8016,-2.4864,-66.7800,-0.0400,31.8400
9.8401,-2.0063,-65.3800,-0.0500,31.8500
9.8503,-1.8784,-65.0300,-0.0500,31.9500
9.8606,-1.7500,-64.6800,0.2900,32.0000
9.8709,-1.6206,-64.3300,0.0700,31.7700
9.8811,-1.4928,-63.9800,0.0100,31.8400
9.8913,-1.3652,-63.6300,-0.0300,31.9600
9.9014,-1.2377,-63.2700,0.0900,32.0100
9.9398,-0.7561,-61.8700,0.0500,32.0000
9.9500,-0.6279,-61.5200,0.4200,31.8800
9.9602,-0.5001,-61.1700,0.0900,31.8600
9.9704,-0.3722,-60.8200,-0.0500,31.9000
9.9805,-0.2453,-60.4700,0.0300,31.9300
9.9906,-0.1179,-60.1200,0.2900,31.9000
10.0009,0.0108,-59.7700,-0.0900,31.8600
10.0473,0.5937,-58.3700,-0.1800,31.8200
10.0577,0.7245,-58.0200,-0.0300,31.8900
10.0679,0.8532,-57.6700,-0.0800,31.8500
10.0781,0.9815,-57.3200,-0.0300,31.8900
10.0883,1.1095,-56.9700,-0.2200,31.8300
10.0985,1.2374,-56.6200,0.1000,31.9100
10.1087,1.3654,-55.9200,0.0700,31.8500
10.1582,1.9847,-54.5200,0.1200,31.8600
10.1687,2.1165,-53.8100,0.4200,31.9900
10.1792,2.2469,-53.4600,0.3000,31.9200
10.1895,2.3758,-53.1100,0.0400,31.8500
10.1998,2.5048,-52.7600,-0.1400,31.8200
10.2100,2.6312,-52.4100,0.1100,32.0400
10.2524,3.1581,-51.0100,-0.2000,31.9900
10.2628,3.2869,-50.6600,0.3300,32.0200
10.2730,3.4135,-50.3100,0.1900,31.8400
10.2831,3.5394,-49.9600,-0.0300,31.7700
10.2934,3.6661,-49.6100,-0.6100,31.9100
10.3036,3.7915,-49.2600,0.2000,32.0100
10.3449,4.3003,-47.8500,-0.0300,32.0800
10.3552,4.4260,-47.5100,0.2000,31.9400
10.3653,4.5506,-47.1600,-0.0200,31.7800
10.3755,4.6749,-46.8100,-0.4300,31.7500
10.3857,4.7992,-46.4500,-0.0200,32.0800
10.3960,4.9245,-46.1000,0.4700,32.0400
10.4062,5.0490,-45.7500,0.2000,31.8000
10.4463,5.5349,-44.3500,0.3000,31.8800
10.4566,5.6596,-44.0000,-0.0200,31.6900
10.4670,5.7843,-43.6500,-0.2200,31.9800
10.4771,5.9060,-43.3000,0.3400,32.1200
10.4873,6.0283,-42.9500,0.5200,31.9200
10.4976,6.1513,-42.6000,0.1900,31.6900
10.5078,6.2732,-42.2500,-0.2800,31.9000
10.5471,6.7402,-40.8400,-0.1900,31.7500
10.5573,6.8610,-40.4900,-0.0900,32.0700
10.5675,6.9811,-40.1400,0.1500,32.0000
10.5777,7.1016,-39.7900,0.0700,31.7400
10.5879,7.2206,-39.4400,-0.0400,31.6500
10.5980,7.3388,-39.0900,-0.1600,31.9700
10.6081,7.4566,-38.7400,0.0300,32.0500
10.6464,7.9012,-37.3400,0.0300,32.0500
10.6567,8.0206,-36.9900,0.2200,31.9000
10.6670,8.1381,-36.6400,0.0300,31.6000
10.6772,8.2550,-36.2900,-0.0300,31.8800
10.6874,8.3716,-35.9400,0.1000,32.0900
10.6976,8.4879,-35.5900,0.2700,31.9700
10.7077,8.6030,-35.2400,0.0000,31.6600
10.7494,9.0729,-33.4900,0.0500,31.7700
10.7597,9.1878,-33.1400,-0.0800,32.0000
10.7700,9.3028,-32.7900,0.2600,32.0300
10.7802,9.4162,-32.4400,0.2200,31.8200
10.7904,9.5290,-32.0900,0.0100,31.7400
10.8006,9.6411,-31.7400,-0.0500,31.9100
10.8445,10.1217,-30.3300,-0.0300,31.8900
10.8548,10.2324,-29.9800,-0.0200,32.0000
10.8649,10.3417,-29.6300,0.1300,31.9400
10.8751,10.4509,-29.2800,0.0700,31.7100
10.8852,10.5592,-28.9300,-0.0400,31.8400
10.8954,10.6677,-28.5800,-0.1000,31.9800
10.9056,10.7758,-28.2300,0.1000,31.9600
10.9451,11.1903,-26.8300,0.2300,31.9900
10.9553,11.2965,-26.4800,0.0700,31.7900
10.9654,11.4014,-26.1300,0.0400,31.8500
10.9756,11.5065,-25.7800,-0.0500,31.9300
10.9858,11.6110,-25.4300,0.1000,31.9900
10.9960,11.7150,-25.0800,0.1600,31.8600
11.0062,11.8186,-24.7300,0.0900,31.9000
11.0490,12.2482,-22.9700,0.0000,31.9000
11.0593,12.3503,-22.6200,0.0500,31.8900
11.0695,12.4504,-22.2700,0.2100,31.8900
11.0796,12.5497,-21.9200,-0.1200,31.8900
11.0897,12.6485,-21.5700,0.0300,31.8500
11.0998,12.7467,-21.2200,-0.0700,31.8800
11.1099,12.8445,-20.8700,0.0500,31.8700
11.1488,13.2148,-19.4700,-0.0900,31.8700
11.1590,13.3108,-19.1200,-0.3600,31.8400
11.1692,13.4059,-18.7700,0.1400,31.9400
11.1794,13.5014,-18.4200,-0.0300,31.8800
11.1896,13.5949,-18.0700,0.0300,31.8200
11.1998,13.6888,-17.7200,-0.2500,31.8200
11.2100,13.7825,-17.3700,0.3500,32.0300
11.2202,13.8745,-17.0200,0.3000,31.8700
11.2303,13.9664,-16.6700,0.1200,31.8500
11.2406,14.0582,-16.3200,-0.1600,31.8100
11.2507,14.1485,-15.9600,0.4100,32.0200
11.2611,14.2407,-15.6200,0.4900,31.9600
11.2714,14.3314,-15.2700,0.2100,31.8300
11.2818,14.4216,-14.9200,-0.1000,31.8000
11.2920,14.5107,-14.5600,0.0300,32.0400
11.3022,14.5981,-14.2100,0.4700,31.9900
11.3418,14.9342,-12.8100,0.2900,32.0600
11.3523,15.0210,-12.4600,0.2200,31.8700
11.3624,15.1048,-12.1100,-0.0600,31.7600
11.3725,15.1880,-11.7600,-0.6900,31.8800
11.3829,15.2725,-11.4100,0.0500,32.0500
11.3931,15.3548,-11.0600,0.2100,31.9300
11.4033,15.4366,-10.7100,0.0100,31.7400
11.4439,15.7559,-9.3100,0.1100,31.7800
11.4542,15.8352,-8.9600,-0.3000,31.7100
11.4644,15.9130,-8.6000,-0.1300,32.0600
11.4745,15.9899,-8.2500,0.4600,32.0900
11.4848,16.0670,-7.9000,0.2800,31.8400
11.4949,16.1426,-7.5500,-0.1500,31.6700
11.5051,16.2176,-7.2000,-0.2000,32.0500
11.5439,16.4985,-5.8000,-0.2100,31.9200
11.5541,16.5708,-5.4500,0.1000,32.1200
11.5643,16.6419,-5.1000,0.3700,31.9500
11.5745,16.7127,-4.7500,0.1600,31.6900
11.5846,16.7823,-4.4000,-0.2200,31.8200
11.5948,16.8512,-4.0400,-0.0700,32.0500
11.6049,16.9194,-3.6900,0.2400,32.0300
11.6439,17.1759,-2.2900,0.1000,32.0300
11.6542,17.2416,-1.9400,0.0000,31.7900
11.6645,17.3070,-1.6000,0.0300,31.6200
11.6747,17.3710,-1.2400,-0.1700,31.9400
11.6851,17.4350,-0.8900,-0.0700,32.0700
11.6954,17.4979,-0.5400,0.0600,31.8500
11.7057,17.5604,-0.1900,-0.0200,31.5900
11.7461,17.7977,1.2000,-0.0200,31.6300
11.7563,17.8560,1.5500,-0.0200,31.8500
11.7665,17.9131,1.9000,-0.0400,32.0700
11.7766,17.9693,2.2500,0.1600,32.0200
11.7868,18.0250,2.6000,-0.0300,31.7200
11.7969,18.0798,2.9500,-0.0200,31.8300
11.8070,18.1338,3.3000,-0.0600,32.0100
11.8509,18.3596,5.0600,0.0700,32.0400
11.8612,18.4105,5.4000,0.1400,31.8700
11.8714,18.4601,5.7500,-0.0900,31.7500
11.8815,18.5088,6.1100,-0.0800,31.8800
11.8917,18.5568,6.4600,-0.0200,32.0200
11.9019,18.6041,6.8100,0.1500,31.9100
11.9440,18.7921,8.2100,0.0400,31.9600
11.9543,18.8359,8.5600,-0.0700,31.7500
11.9645,18.8785,8.9100,-0.0900,31.8400
11.9746,18.9201,9.2600,-0.1500,31.9500
11.9852,18.9629,9.6100,0.1400,31.9600
11.9954,19.0032,9.9600,0.0000,31.7700
12.0056,19.0427,10.3100,0.0100,31.8800
12.0453,19.1893,11.7100,0.1200,31.8800
12.0555,19.2252,12.0600,-0.0100,31.9000
12.0657,19.2598,12.4100,0.0300,31.9500
12.0758,19.2938,12.7600,0.1600,31.8700
12.0860,19.3272,13.1200,0.1100,31.9300
12.0961,19.3595,13.4700,0.0200,31.8800
12.1062,19.3910,13.8200,0.0000,31.9400
12.1491,19.5159,15.5700,0.0700,31.8800
12.1595,19.5441,15.9200,-0.2400,31.9000
12.1697,19.5709,16.2700,0.1100,31.8800
12.1800,19.5970,16.6200,-0.0700,31.8500
12.1902,19.6224,16.9700,-0.0700,31.8300
12.2004,19.6466,17.3200,-0.3800,31.8500
12.2428,19.7394,18.7200,-0.4200,31.8300
12.2530,19.7597,19.0700,0.2200,31.9900
12.2634,19.7794,19.4200,0.1000,31.9000
12.2737,19.7981,19.7700,0.0500,31.8100
12.2839,19.8159,20.1200,-0.3300,31.8100
12.2940,19.8328,20.4800,0.3100,32.0600
12.3042,19.8488,20.8200,0.3900,31.9200
12.3457,19.9061,22.2300,0.5500,32.0100
12.3560,19.9182,22.5800,0.3000,31.8300
12.3663,19.9294,22.9300,-0.0500,31.7700
12.3765,19.9398,23.2800,-0.1900,32.0200
12.3869,19.9495,23.6300,0.4600,32.0300
12.3970,19.9581,23.9800,0.3700,31.8900
12.4072,19.9660,24.3300,0.0100,31.7500
12.4497,19.9900,26.0800,-0.6100,31.8200
12.4599,19.9937,26.4400,-0.0800,32.0700
12.4701,19.9965,26.7800,0.1700,31.9900
12.4803,19.9985,27.1300,0.0200,31.7400
12.4905,19.9996,27.4800,-0.3800,31.7100
12.5006,20.0000,27.8400,-0.1600,32.0800
12.5430,19.9927,29.2400,-0.1500,32.0100
12.5533,19.9888,29.5900,0.4100,32.1000
12.5635,19.9841,29.9400,0.3500,31.8700
12.5736,19.9786,30.2900,-0.0700,31.6500
12.5839,19.9722,30.6400,-0.1700,31.9900
12.5941,19.9651,30.9900,0.1500,32.1000
12.6042,19.9572,31.3400,0.3500,31.9600
12.6431,19.9192,32.7400,0.4000,31.9900
12.6533,19.9073,33.0900,0.1400,31.7200
12.6634,19.8946,33.4400,-0.1300,31.7600
12.6736,19.8811,33.8000,-0.1200,32.0200
12.6838,19.8668,34.1500,0.1700,32.0500
12.6939,19.8517,34.4900,0.0900,31.7600
12.7041,19.8358,34.8400,0.0800,31.6400
12.7430,19.7673,36.2400,0.1400,31.6200
12.7532,19.7474,36.6000,-0.0800,31.9100
12.7633,19.7268,36.9500,-0.0800,32.0700
12.7735,19.7055,37.3000,0.0900,31.9100
12.7837,19.6831,37.6500,-0.0200,31.6100
12.7939,19.6599,38.0000,-0.1100,31.8800
12.8043,19.6355,38.3500,-0.0100,32.0200
12.8457,19.5302,39.7500,-0.0500,32.0300
12.8560,19.5019,40.1000,0.1400,32.0200
12.8662,19.4730,40.4500,0.0200,31.7500
12.8765,19.4431,40.8000,0.0000,31.8200
12.8866,19.4128,41.1500,-0.0700,31.9700
12.8968,19.3816,41.5000,0.1400,32.0700
12.9070,19.3495,41.8500,0.3000,31.8500
12.9494,19.2081,43.6000,-0.0700,31.7700
12.9597,19.1716,43.9600,-0.0400,31.8500
12.9698,19.1350,44.3100,-0.0400,31.9900
12.9800,19.0975,44.6600,0.1500,31.9200
12.9901,19.0593,45.0100,-0.0300,31.7400
13.0003,19.0200,45.3600,-0.0800,31.8700
13.0416,18.8533,46.7600,-0.0800,31.8500
13.0518,18.8100,47.1100,-0.1200,31.9200
13.0619,18.7664,47.4600,0.1200,31.9500
13.0720,18.7220,47.8100,0.0000,31.8000
13.0822,18.6767,48.1600,0.1000,31.9100
13.0924,18.6305,48.5100,-0.0100,31.8700
13.1026,18.5836,48.8600,0.1100,31.9500
13.1423,18.3934,50.2600,0.0300,31.9000
13.1526,18.3423,50.6100,0.2000,31.8700
13.1629,18.2903,50.9700,0.1800,31.9600
13.1730,18.2383,51.3100,0.0800,31.8800
13.1833,18.1851,51.6700,-0.0200,31.9000
13.1935,18.1313,52.0200,0.1200,31.8800
13.2037,18.0764,52.3700,-0.0900,31.9300
13.2451,17.8479,53.7700,-0.3500,31.8900
13.2554,17.7895,54.1200,0.1200,31.9200
13.2656,17.7300,54.4700,-0.0300,31.8500
13.2758,17.6707,54.8200,-0.0800,31.7900
13.2859,17.6106,55.1700,-0.4800,31.8500
13.2961,17.5499,55.5200,0.1100,31.9900
13.3063,17.4880,55.8700,0.0400,31.8400
13.3181,17.4154,56.2200,-0.0900,31.8100
13.3283,17.3520,56.5700,-0.4500,31.8100
13.3385,17.2881,57.2700,0.2800,31.9300
13.3487,17.2230,57.6200,0.0800,31.8000
13.3589,17.1575,57.9700,-0.3300,31.7700
13.3690,17.0918,58.3300,0.1500,32.0900
13.3792,17.0254,58.6800,0.4500,31.9800
13.3893,16.9583,59.0200,0.1600,31.8400
13.3996,16.8889,59.3700,-0.1700,31.7600
13.4100,16.8186,59.7300,-0.0500,32.0600
13.4204,16.7475,60.0800,0.6300,32.0600
13.4307,16.6768,60.4300,0.3800,31.8600
13.4408,16.6062,60.7800,0.0400,31.7400
13.4510,16.5347,61.1300,-0.3800,31.9900
13.4612,16.4624,61.4800,0.3200,32.0600
13.4715,16.3885,61.8300,0.3700,31.9300
13.4816,16.3153,62.1800,0.0000,31.7300
13.4919,16.2398,62.5300,-0.5400,31.8500
13.5021,16.1649,62.8800,0.0400,32.1000
13.5412,15.8707,64.2900,-0.1800,32.0700
13.5516,15.7904,64.6400,0.1700,32.0300
13.5618,15.7118,64.9900,0.1000,31.7600
13.5719,15.6328,65.3400,-0.2200,31.6600
13.5821,15.5528,65.6900,-0.2000,32.0500
13.5923,15.4721,66.0400,0.2100,32.0500
13.6024,15.3908,66.3900,0.3300,31.8400
13.6444,15.0487,67.7900,0.3200,31.9000
13.6547,14.9633,68.1400,-0.0200,31.6300
13.6648,14.8786,68.4900,-0.1000,31.9100
13.6750,14.7928,68.8400,0.0700,32.0900
13.6852,14.7060,69.1900,0.3800,32.0100
13.6954,14.6190,69.5400,0.1900,31.6900
13.7057,14.5302,69.8900,0.0300,31.8000
13.7488,14.1530,71.6400,-0.0700,31.9800
13.7591,14.0612,72.0000,0.1400,32.0600
13.7694,13.9687,72.3400,0.1100,31.7900
13.7795,13.8773,72.6900,0.1500,31.6300
13.7897,13.7846,73.0500,-0.0500,31.9400
13.7999,13.6917,73.4000,-0.0200,32.0400
13.8101,13.5981,73.7500,0.0600,31.8900
13.8203,13.5037,74.0900,0.0400,31.6200
13.8305,13.4090,74.4500,-0.0800,31.8700
13.8406,13.3145,74.8000,-0.0600,32.0600
13.8507,13.2194,75.1500,0.1900,31.9500
13.8608,13.1239,75.5000,0.0200,31.6500
13.8710,13.0275,75.8500,-0.0300,31.8600
13.8811,12.9306,76.2000,0.0100,32.0000
13.8913,12.8329,76.5500,0.2400,32.0100
13.9014,12.7351,76.9000,0.0400,31.7200
13.9430,12.3273,78.3000,0.1600,31.8000
13.9534,12.2246,78.6500,0.0000,31.8300
13.9637,12.1218,79.0000,-0.0400,31.9200
13.9739,12.0191,79.3500,0.1200,32.0400
13.9842,11.9159,79.7000,0.3000,31.8900
13.9943,11.8135,80.0500,0.0300,31.7900
14.0045,11.7097,80.4000,-0.0700,31.9200
14.0455,11.2886,81.8100,0.0000,31.8400
14.0557,11.1819,82.1600,-0.0100,31.9400
14.0661,11.0741,82.5100,0.1400,31.9200
14.0763,10.9670,82.8600,-0.0500,31.7700
14.0866,10.8587,83.2100,-0.0800,31.8600
14.0967,10.7515,83.5600,-0.1400,31.8800
14.1069,10.6435,83.9100,0.0000,31.9300
14.1459,10.2248,85.3100,0.1100,31.9200
14.1562,10.1137,85.6600,-0.0100,31.8100
14.1664,10.0033,86.0100,0.2300,31.9400
14.1765,9.8925,86.3600,0.0400,31.8600
14.1873,9.7750,86.7100,0.0800,31.9200
14.1974,9.6638,87.0600,0.0200,31.8500
14.2075,9.5520,87.4100,0.3800,31.9600
14.2551,9.0226,89.1600,-0.3300,31.3000
14.2654,8.9070,89.4900,-0.8400,30.3800
14.2755,8.7926,89.7900,-15.5600,27.8200
14.2858,8.6770,89.9900,-8.4900,20.1300
14.2959,8.5618,90.1100,-5.7600,12.3400
14.3061,8.4467,90.1400,-12.7400,4.5400
14.3461,7.9883,89.4900,0.0000,-17.9400
14.3563,7.8706,89.3000,-1.6400,-17.8200
14.3664,7.7537,89.0700,-3.6800,-20.3500
14.3765,7.6364,88.8000,-3.8200,-23.9900
14.3866,7.5185,88.4800,-2.2500,-28.0700
14.3971,7.3967,88.1300,-0.4200,-30.5700
14.4073,7.2768,87.7900,-0.2700,-31.3900
14.4499,6.7758,86.0400,0.0800,-31.8300
14.4602,6.6544,85.6900,-0.0200,-31.8800
14.4704,6.5331,85.3400,0.0900,-31.8500
14.4807,6.4105,84.9900,-0.1000,-31.8500
14.4909,6.2889,84.6400,0.2400,-31.8600
14.5012,6.1657,84.2800,0.0100,-31.8900
14.5458,5.6302,82.8800,-0.3600,-31.9400
14.5561,5.5062,82.5300,0.0800,-31.8100
14.5663,5.3834,82.1800,0.0200,-31.8500
14.5764,5.2608,81.8300,0.1400,-31.9100
14.5865,5.1377,81.4800,-0.5600,-31.9900
14.5967,5.0143,81.1300,-0.0600,-31.8400
14.6069,4.8895,80.7800,0.0800,-31.8800
14.6507,4.3538,79.0200,0.1800,-31.9800
14.6610,4.2274,78.6700,-0.4600,-32.0900
14.6712,4.1023,78.3200,-0.5400,-31.9500
14.6814,3.9767,77.9700,0.2100,-31.8600
14.6916,3.8511,77.6200,0.2900,-31.9100
14.7018,3.7260,77.2700,0.2100,-32.0900
14.7490,3.1417,75.5100,-0.7500,-32.1200
14.7593,3.0138,75.1600,0.0900,-31.9000
14.7694,2.8880,74.8100,0.3200,-31.8500
14.7795,2.7616,74.4600,0.7500,-32.0500
14.7897,2.6351,74.1000,-1.1000,-32.2400
14.7998,2.5086,73.7500,-0.4000,-31.9900
14.8100,2.3824,73.4000,0.1500,-31.9000
14.8508,1.8727,71.9900,-0.1300,-31.8900
14.8610,1.7449,71.6400,0.3200,-31.9700
14.8711,1.6182,71.2900,0.2400,-32.2400
14.8813,1.4906,70.9300,-1.0400,-32.1800
14.8914,1.3631,70.5800,0.0000,-31.9500
14.9018,1.2334,70.2300,0.2200,-31.8600
14.9442,0.7011,68.8200,0.2800,-31.8400
14.9544,0.5726,68.4700,0.8300,-31.9700
14.9646,0.4447,68.1100,-0.4100,-32.2900
14.9748,0.3166,67.7600,-0.3400,-32.0500
14.9850,0.1883,67.4100,-0.0300,-31.8100
14.9952,0.0599,67.0600,0.3100,-31.8900
15.0054,-0.0680,66.7100,-0.0700,-32.2400
15.0484,-0.6080,65.3000,0.2200,-32.1600
15.0587,-0.7370,64.6000,-0.3900,-31.8800
15.0689,-0.8652,64.2500,0.0400,-31.7600
15.0791,-0.9936,63.9000,0.4800,-31.9900
15.0892,-1.1209,63.5500,-0.2500,-32.1400
15.0994,-1.2480,63.2000,-0.1600,-31.9200
15.1096,-1.3759,62.8500,-0.0400,-31.7100
15.1538,-1.9293,61.4500,-0.0500,-31.7300
15.1640,-2.0568,61.1000,0.3700,-31.7100
15.1742,-2.1844,60.7400,0.1100,-32.0400
15.1844,-2.3117,60.3900,-0.0100,-31.9600
15.1948,-2.4423,60.0500,0.0200,-31.7500
15.2051,-2.5698,59.7000,0.2200,-31.6900
15.2510,-3.1412,57.9400,0.0300,-31.9800
15.2613,-3.2687,57.5900,-0.0500,-31.9900
15.2715,-3.3950,57.2400,-0.2600,-31.8700
15.2817,-3.5211,56.8900,-0.0100,-31.7400
15.2919,-3.6474,56.5400,0.0800,-31.9100
15.3020,-3.7729,56.1900,-0.1000,-31.9700
15.3456,-4.3094,54.7900,0.0000,-31.9400
15.3559,-4.4348,54.4400,-0.1500,-31.9100
15.3660,-4.5584,54.0900,-0.1300,-31.8200
15.3761,-4.6824,53.7400,0.0800,-31.8100
15.3863,-4.8063,53.3900,0.0100,-31.9100
15.3964,-4.9298,53.0400,0.0600,-31.9100
15.4065,-5.0533,52.6900,-0.1700,-31.8300
15.4483,-5.5591,51.2900,-0.0200,-31.8800
15.4588,-5.6856,50.5900,0.0400,-31.8900
15.4691,-5.8098,50.2400,0.1400,-31.8500
15.4792,-5.9315,49.8900,-0.0200,-31.8500
15.4894,-6.0535,49.5400,0.1300,-31.8300
15.4996,-6.1761,49.1900,-0.1100,-31.9100
15.5098,-6.2973,48.8400,-0.0100,-31.8300
15.5527,-6.8072,47.4400,0.0300,-31.8400
15.5630,-6.9287,47.0900,-0.0600,-31.8700
15.5732,-7.0480,46.7400,0.0000,-31.9200
15.5834,-7.1677,46.3800,-0.4900,-32.0000
15.5935,-7.2870,46.0300,-0.2600,-31.8600
15.6040,-7.4092,45.6800,0.0800,-31.8800
15.6468,-7.9055,44.2800,0.1300,-31.8300
15.6571,-8.0245,43.9300,0.1800,-31.9400
15.6673,-8.1416,43.5800,0.1600,-32.0100
15.6775,-8.2585,43.2300,-0.4400,-31.9400
15.6876,-8.3746,42.8800,0.2000,-31.8300
15.6977,-8.4899,42.5300,0.3100,-31.8700
15.7079,-8.6056,42.1700,0.4600,-32.0300
15.7532,-9.1156,40.4200,-1.0300,-32.1700
15.7636,-9.2314,40.0700,-0.0800,-31.9100
15.7737,-9.3442,39.7200,0.1500,-31.8500
15.7838,-9.4565,39.3600,0.5500,-32.0200
15.7939,-9.5683,39.0100,-1.0700,-32.2100
15.8042,-9.6810,38.6600,-0.5400,-31.9800
15.8459,-10.1366,37.2500,-0.8500,-32.1000
15.8562,-10.2478,36.9000,-0.0200,-31.9000
15.8664,-10.3572,36.5500,0.4200,-31.9600
15.8766,-10.4667,36.1900,0.7800,-32.1900
15.8867,-10.5751,35.8400,-0.9000,-32.2000
15.8969,-10.6833,35.4900,0.0400,-31.9600
15.9070,-10.7907,35.1400,0.2800,-31.8600
15.9498,-11.2400,33.3800,0.4800,-31.9300
15.9601,-11.3461,33.0200,-0.6100,-32.3000
15.9702,-11.4506,32.6700,-0.5800,-32.0800
15.9804,-11.5551,32.3200,-0.1700,-31.8300
15.9905,-11.6586,31.9700,0.2400,-31.8800
16.0007,-11.7623,31.6200,0.0700,-32.2400
